ID	Position	position	nucleotide_martin	nucleotide_origin	label	label2	label_mar	label_ori
SRR22470664	28923							
SRR21799847	23854							
ERR10181167	15521							
SRR21738518	21304							
SRR21738442	19290							
SRR21738489	23854							
SRR20414853	10502							
SRR22908022	18443							
SRR22908022	23128							
SRR21677296	19290							
SRR21677296	23854							
SRR21294527	28915							
SRR21232360	12039							
SRR21232360	19287							
SRR21704336	28920							
SRR21704336	28923							
SRR22807782	29315							
SRR21702630	19286							
SRR21702929	14255							
SRR21799776	27139							
SRR21703047	19290							
SRR21704068	19278							
SRR21704068	19283							
SRR21704068	28915							
SRR21133264	23854							
SRR21704038	9336							
SRR21704713	28920							
SRR21562685	23854							
SRR21682257	21304							
SRR21703723	23854							
SRR20862374	27151							
SRR21486552	28503							
SRR21294596	3989							
SRR21703739	28342							
SRR21164154	3894							
SRR21139439	394							
SRR21139439	28915							
SRR21152859	76							
SRR21702928	3989							
SRR21704559	28920							
SRR21703695	24340							
SRR21152243	28178							
SRR21152862	76							
SRR21164114	27139							
SRR21703260	3989							
SRR21703243	28926							
SRR21139126	23854							
SRR21294609	23854							
SRR21294236	28915							
SRR21152875	23854							
SRR21702788	26577							
SRR21704033	28915							
SRR21802584	23854							
SRR21802655	18656							
SRR21802655	18657							
SRR21152202	3989							
SRR21703112	26577							
SRR21152310	24							
SRR21152310	15601							
SRR21232386	23854							
SRR21276047	3346							
SRR21163900	78							
SRR21163900	15535							
SRR21163900	28915							
ERR10039725	23854							
SRR21703625	28920							
SRR20947604	28915							
SRR20947604	28920							
SRR21294493	23854							
SRR21276227	10520							
SRR21158195	78							
SRR21158195	1931							
SRR21276082	13241							
SRR21276082	13243							
SRR21276082	26362							
SRR21486549	27139							
SRR21738432	235							
SRR21153298	27390							
SRR21158724	78							
SRR21158724	27382							
SRR22470405	19687							
SRR22470841	78							
SRR22470841	19278							
SRR22470841	19283							
SRR22907892	28915							
SRR20947558	28915							
SRR21703417	26577							
SRR21738515	23854							
ERR10021217	15521							
ERR10021217	27675							
SRR21163916	3989							
SRR21024213	25043							
SRR21024213	28915							
SRR21275283	26577							
SRR21704574	28915							
SRR21719336	22786							
SRR21677300	18024							
SRR21677300	23854							
SRR21677300	28915							
SRR20918418	23948							
SRR19990626	29870							
SRR21198883	18024							
SRR21276084	18024							
SRR21198829	26577							
SRR21139384	22414							
SRR21704048	27139							
SRR21704048	28915							
SRR20946910	3989							
SRR20946910	5029							
SRR21153146	25043							
SRR21802666	78							
SRR21294595	12452							
SRR21871786	22195							
SRR21232354	27144							
SRR21704578	14523							
SRR21704578	23854							
SRR21704540	3989							
SRR21139167	19286							
SRR21703785	27151							
SRR21802688	10498							
SRR21702806	26362							
SRR21275411	13241							
SRR21275411	13243							
SRR21702697	78							
SRR21486605	76							
SRR21486605	78							
SRR20947681	28920							
SRR22470660	28915							
SRR21704238	28915							
SRR22470604	28920							
SRR21703225	78							
SRR21703258	28920							
SRR21883483	28915							
SRR21682267	26362							
SRR21704347	28915							
SRR21023931	27139							
SRR21609083	23854							
SRR21609083	26362							
SRR21609083	28920							
SRR21562674	5785							
SRR21562674	22014							
SRR21562873	25043							
SRR21562873	26362							
SRR22577364	28920							
SRR22807777	27139							
ERR10024686	15521							
SRR21994328	11389							
SRR21994328	23854							
SRR21610833	23948							
SRR21677303	28915							
SRR21677303	28920							
SRR21799863	23854							
SRR21139223	25043							
SRR21703886	27690							
SRR22549647	78							
SRR21704521	23854							
SRR21294613	23854							
SRR21152343	28915							
SRR21152343	28920							
SRR21702713	23854							
SRR21702713	26577							
SRR21702896	26362							
SRR21702683	28915							
SRR21702838	19278							
SRR21702838	19279							
SRR21702838	19283							
SRR21702966	28915							
SRR21702861	20196							
SRR21702861	28915							
SRR21294630	3989							
SRR21703602	28915							
SRR21164124	25043							
SRR21610691	23948							
SRR21508294	2236							
SRR21508294	22934							
SRR22003062	1055							
SRR21508287	2236							
ERR10022742	25							
ERR10214170	28819							
ERR10213729	3877							
ERR10213729	16386							
ERR10213729	18244							
ERR10213729	21294							
ERR10214196	78							
ERR10214041	3877							
ERR10214041	23854							
ERR10214375	16386							
ERR10024313	21294							
SRR23644975	25							
ERR10214145	78							
ERR10214298	3877							
ERR10213983	12422							
ERR10213983	23854							
ERR10213948	20635							
ERR10213858	23854							
ERR10705415	78							
ERR10705415	234							
ERR10705415	15521							
ERR10668157	23854							
ERR10213789	23854							
ERR10022651	15521							
ERR10022481	78							
ERR10214483	22778							
ERR10214350	16386							
ERR10214350	21294							
ERR10024046	15521							
ERR10180752	22599							
ERR10181178	27606							
ERR10024071	78							
ERR10023998	23854							
SRR23080002	15521							
SRR22549690	18024							
SRR22549690	23854							
ERR10023944	72							
ERR10031925	9168							
ERR10031925	16386							
ERR10031946	6747							
ERR10180663	6261							
ERR10024277	16386							
ERR10024277	21294							
ERR10024279	25							
ERR10024238	15521							
ERR10032132	2790							
ERR10032132	23854							
ERR10214065	25							
ERR10024351	16986							
ERR10024351	18244							
ERR10031892	21255							
SRR21605402	15521							
ERR10022645	11015							
ERR10031837	25							
SRR21703786	23854							
SRR22238482	23457							
SRR21704663	26577							
SRR21275489	26577							
SRR21294455	23854							
SRR21703935	2790							
SRR21703935	25043							
SRR21704688	23854							
SRR21704688	25046							
SRR21704688	25049							
SRR21704688	25050							
SRR21704688	28915							
SRR21198823	535							
SRR21703564	26577							
SRR21703179	9336							
SRR21704691	28920							
SRR21704345	3989							
SRR21702655	23854							
SRR21802671	21812							
SRR21357005	3989							
SRR20987444	9345							
SRR20987444	26577							
SRR21703768	18656							
SRR21703768	18657							
SRR21703764	3982							
ERR10214617	15521							
SRR23447285	23854							
SRR23447285	28920							
SRR22743796	19283							
SRR22743796	19286							
SRR22743796	26577							
SRR21738440	23854							
SRR21703504	21812							
SRR21783557	28503							
SRR21024189	16175							
SRR21799841	4961							
SRR21704776	26902							
SRR21531097	21812							
SRR21486625	18041							
SRR21486625	28920							
SRR21904565	4669							
SRR21904565	27144							
SRR21609024	14706							
SRR21016877	27259							
SRR21016877	27382							
SRR21704565	28915							
SRR21703015	28920							
SRR22470746	9336							
SRR21486555	17580							
SRR22483594	28292							
SRR21704102	16164							
SRR21704102	24118							
SRR21704353	28915							
SRR21704285	3989							
SRR21704285	25043							
SRR21704662	21812							
SRR21704662	24846							
SRR21703251	3989							
SRR21703251	28915							
SRR21703251	28920							
SRR21704309	3989							
SRR21704265	11693							
SRR21704265	28915							
SRR21783505	28920							
SRR21704606	3989							
SRR21704606	28915							
SRR21704546	28915							
SRR21703932	25043							
SRR21703932	28915							
SRR22743627	26577							
SRR21275444	24844							
SRR21275444	24849							
SRR21153325	23854							
SRR21682246	23854							
SRR21486620	25043							
SRR21486620	26362							
SRR21677316	28920							
ERR10692283	23854							
SRR21704603	23854							
SRR21704603	26577							
SRR21704415	78							
SRR21704415	28915							
SRR21275207	27144							
SRR21702636	23854							
SRR21704539	78							
SRR21704539	28915							
SRR21704539	28920							
SRR21703070	26577							
SRR22470360	28915							
SRR21704862	28915							
SRR22743692	26577							
SRR22470685	28915							
SRR22470685	28920							
SRR21704095	24815							
SRR21802522	26362							
SRR21703088	23854							
SRR21704613	22867							
SRR21704613	23657							
SRR22470169	26951							
SRR21152316	26577							
SRR21702776	843							
SRR21704042	20614							
SRR21704131	23854							
SRR21153318	23854							
SRR22470840	78							
SRR22470840	27144							
SRR21704190	28920							
SRR20868976	24069							
SRR22483592	12821							
SRR22483592	28920							
SRR22483592	28923							
SRR20862343	28915							
SRR21198850	28915							
SRR21704446	28915							
SRR22743769	25039							
SRR22743769	25043							
SRR21704548	19278							
SRR21704548	19279							
SRR21704548	19283							
SRR21702730	3989							
SRR21198856	23854							
SRR21024214	23854							
SRR21024214	26106							
SRR21802550	2790							
SRR21802550	23854							
SRR21198828	3989							
SRR22549577	18656							
SRR22549577	18657							
SRR22743573	78							
SRR22470691	78							
SRR22470691	20087							
SRR22470164	21812							
SRR21704314	28269							
SRR21164044	28915							
SRR21153377	19278							
SRR21153377	19279							
SRR21153377	19283							
SRR22470804	25043							
SRR22470802	15521							
SRR22470802	28920							
SRR22743667	78							
SRR22743667	3989							
SRR22743667	28915							
SRR22908001	25043							
SRR22471002	28920							
SRR22471002	28923							
SRR22470798	25046							
SRR22470798	25049							
SRR22470798	25050							
SRR22549698	21624							
SRR21704750	28920							
SRR21703677	3989							
SRR22470897	78							
SRR22470897	3978							
SRR22470897	3989							
SRR22470613	76							
SRR22470613	78							
SRR22908093	2790							
SRR22908093	26577							
ERR10668601	15521							
ERR10668601	16386							
SRR21704251	9336							
SRR21703167	76							
SRR22549413	24846							
SRR21738433	25043							
SRR21738433	26362							
SRR22470982	78							
SRR22470982	28915							
SRR21609070	28915							
SRR22908005	78							
SRR21703113	28915							
SRR21703706	28915							
SRR21704850	28915							
SRR21275192	25043							
SRR21703299	3989							
SRR21703299	27144							
SRR21275296	26577							
SRR21704404	26577							
SRR21704880	3989							
SRR22908051	17136							
SRR21704401	8815							
SRR21704401	26577							
SRR21883422	19278							
SRR21883422	19279							
SRR21883422	19283							
SRR21802661	28915							
SRR22470662	28915							
SRR22549514	19278							
SRR22549514	19283							
SRR21703440	26577							
SRR21702817	23854							
SRR21702638	28915							
SRR21703698	28915							
SRR21704772	3989							
SRR21704772	28915							
SRR21294324	27144							
SRR21294438	14384							
SRR21703231	23854							
SRR21799793	23854							
SRR21703168	3989							
SRR21703168	25043							
SRR21704783	19290							
SRR21275508	16751							
SRR21198801	18656							
SRR21198801	18657							
SRR21702906	3989							
SRR21275406	19225							
SRR21152911	3274							
SRR21163926	24846							
SRR19912232	23854							
SRR21834072	23547							
SRR21562955	18024							
SRR21834159	28920							
SRR21802674	78							
SRR20947119	78							
SRR20947119	9336							
SRR21703345	3989							
SRR21704225	78							
SRR20947386	78							
SRR21357058	1800							
SRR21163975	28920							
SRR21158603	78							
SRR21158603	3989							
SRR21883563	78							
SRR21802628	28920							
SRR21702886	28915							
SRR21294476	28915							
SRR21703481	25039							
SRR21703481	25043							
SRR21275576	13251							
SRR21275576	28915							
SRR21153163	3989							
SRR21294567	13243							
SRR21294567	13251							
SRR21294567	28915							
SRR20947120	78							
SRR22470689	15521							
SRR21704687	20							
SRR21704591	26577							
SRR21703408	3989							
SRR21486611	27418							
SRR21486611	28915							
SRR21704273	24759							
SRR21198872	26577							
SRR21703861	27532							
SRR21276111	19278							
SRR21276111	19279							
SRR21276111	19283							
SRR21153533	20087							
SRR21153533	22786							
SRR19912201	28915							
SRR21703933	23854							
SRR21702743	28915							
ERR10021082	21956							
SRR21609036	23854							
SRR21703025	15535							
SRR21802583	78							
SRR21802583	29771							
SRR21799769	10523							
SRR21704252	78							
SRR21704252	28920							
SRR21802617	18799							
SRR21802617	24846							
SRR21704530	19278							
SRR21704530	19279							
SRR21704530	19283							
SRR21704530	19286							
SRR21704530	28920							
SRR21703968	3989							
SRR21802642	23587							
SRR21802649	25039							
SRR21802649	25043							
SRR21530759	27675							
SRR22549501	15521							
SRR22549501	28915							
SRR21704816	28915							
SRR21703762	26362							
SRR21704114	10863							
SRR20947596	23854							
SRR20947596	26577							
SRR21704535	28915							
SRR21703958	15093							
SRR21702710	78							
SRR21704212	28920							
SRR21704185	22117							
SRR21152359	28915							
SRR22743933	15521							
SRR20947393	78							
SRR21139480	28920							
SRR22907855	15521							
SRR22907855	24893							
SRR22907855	25043							
SRR20947156	28915							
SRR21294384	26577							
SRR21152863	78							
SRR21152863	28915							
SRR21152945	23854							
SRR21158674	13241							
SRR21158674	13243							
SRR21703430	26577							
SRR21702897	25521							
SRR21802575	23854							
SRR21802575	26577							
SRR21704202	78							
SRR21704202	3989							
SRR21704202	27382							
SRR21704489	23813							
SRR21834300	23854							
SRR21834300	26577							
SRR21834300	28915							
SRR22577337	5537							
SRR22470834	78							
SRR21799814	29076							
SRR22743812	23854							
SRR22743812	26577							
SRR22743812	28915							
SRR22470177	3989							
SRR22470177	25046							
SRR22470177	25049							
SRR22470177	25050							
SRR22470177	28920							
SRR21704072	23854							
SRR21232357	23854							
